Predicted_Prob,Credit_Score,Score_Tier
0.10728012525659711,791,Very Good
0.08630957625257957,803,Exceptional
0.07718528144765538,808,Exceptional
0.20967829110591135,735,Good
0.06743700343491213,813,Exceptional
0.13136863814494606,778,Very Good
0.17837046063195022,752,Very Good
0.1627764548200395,760,Very Good
0.11219255099267406,788,Very Good
0.07280697977031154,810,Exceptional
0.28145148724803604,695,Good
0.6098284695605689,515,Poor
0.18697946728895906,747,Very Good
0.5805347454427655,531,Poor
0.17271483490580328,755,Very Good
0.10299055628478458,793,Very Good
0.08623068294982389,803,Exceptional
0.19276627645774871,744,Very Good
0.1642940487944181,760,Very Good
0.7189715271143438,455,Very Poor
0.10241823539993328,794,Very Good
0.10231069142281607,794,Very Good
0.0927253365749108,799,Very Good
0.12175104158607836,783,Very Good
0.05001757995054803,822,Exceptional
0.5068857910577029,571,Poor
0.17264339582431248,755,Very Good
0.10166202202306301,794,Very Good
0.16309985174090522,760,Very Good
0.1404459449478157,773,Very Good
0.07056343915897505,811,Exceptional
0.1104117216733473,789,Very Good
0.12424687571737462,782,Very Good
0.061796604418422364,816,Exceptional
0.5138742443162053,567,Poor
0.10816421619759886,791,Very Good
0.40028594106718596,630,Fair
0.8077901198763868,406,Very Poor
0.08133562007113905,805,Exceptional
0.1333210305934744,777,Very Good
0.6089365312621654,515,Poor
0.1305285188250143,778,Very Good
0.1151763494118676,787,Very Good
0.07622546071231126,808,Exceptional
0.16081549664708986,762,Very Good
0.062498680229132304,816,Exceptional
0.13529062146470927,776,Very Good
0.17737729191584617,752,Very Good
0.23746245789960774,719,Good
0.386491151466738,637,Fair
0.16454257987699347,760,Very Good
0.34305369231198013,661,Fair
0.14661765571867755,769,Very Good
0.03301549431930525,832,Exceptional
0.14915689175673977,768,Very Good
0.32646429124544335,670,Fair
0.06060144628577981,817,Exceptional
0.15503079961312285,765,Very Good
0.12831546992215456,779,Very Good
0.15939851872466393,762,Very Good
0.17450369922490178,754,Very Good
0.7750502930015405,424,Very Poor
0.2028386181502315,738,Good
0.6939399377160727,468,Very Poor
0.7645862756039675,429,Very Poor
0.15644238476834454,764,Very Good
0.10654361776279843,791,Very Good
0.16648497307410962,758,Very Good
0.22983356072687608,724,Good
0.1607199633475863,762,Very Good
0.19769788014083617,741,Very Good
0.09550868093920487,797,Very Good
0.20796011949936577,736,Good
0.3721493465960801,645,Fair
0.12604810790386708,781,Very Good
0.07095799285197377,811,Exceptional
0.08031121392921008,806,Exceptional
0.09803705783868687,796,Very Good
0.06751018911300612,813,Exceptional
0.0670737042070148,813,Exceptional
0.12464329096928278,781,Very Good
0.10609409721205089,792,Very Good
0.3537246490912023,655,Fair
0.09510214254276547,798,Very Good
0.142031565558042,772,Very Good
0.11016709190931114,789,Very Good
0.09441667815734002,798,Very Good
0.15337750711472906,766,Very Good
0.34794038566859004,659,Fair
0.06628590007020906,814,Exceptional
0.1252839000573259,781,Very Good
0.12153430908737244,783,Very Good
0.04738715552606692,824,Exceptional
0.1815003805934194,750,Very Good
0.5068475974211786,571,Poor
0.38546638717949233,638,Fair
0.23663252840893403,720,Good
0.10558924022982173,792,Very Good
0.06682218735012782,813,Exceptional
0.19043888772780837,745,Very Good
0.12733902117920956,780,Very Good
0.1444238792453944,771,Very Good
0.21152150458096763,734,Good
0.7052670547287767,462,Very Poor
0.08422565495695838,804,Exceptional
0.07873853488213373,807,Exceptional
0.1620974552842845,761,Very Good
0.2943962888554077,688,Good
0.05625785201010308,819,Exceptional
0.09548219146675063,797,Very Good
0.21180442705052793,734,Good
0.7362670569534717,445,Very Poor
0.18489594852212055,748,Very Good
0.08337983496721056,804,Exceptional
0.14706357804713782,769,Very Good
0.29176066252564503,690,Good
0.11642588189097722,786,Very Good
0.6186329883888838,510,Poor
0.22624300137331524,726,Good
0.10406306607417345,793,Very Good
0.13030289204873854,778,Very Good
0.18730242602615996,747,Very Good
0.06978222944472376,812,Exceptional
0.049452250189184026,823,Exceptional
0.12811817762711275,780,Very Good
0.09546555804114593,797,Very Good
0.14310257889038458,771,Very Good
0.07391485331300429,809,Exceptional
0.06446359805078594,815,Exceptional
0.06118088725477805,816,Exceptional
0.10641691001060065,791,Very Good
0.09821045276679706,796,Very Good
0.18737339954331844,747,Very Good
0.10924314549593495,790,Very Good
0.11896159119986796,785,Very Good
0.15725836388197645,764,Very Good
0.14214812905743224,772,Very Good
0.28565138368510373,693,Good
0.7715293438866236,426,Very Poor
0.5429389730188193,551,Poor
0.10625665850957904,792,Very Good
0.0870949714902898,802,Exceptional
0.09495166403578068,798,Very Good
0.6046931895117088,517,Poor
0.5456288238659628,550,Poor
0.13945104710377357,773,Very Good
0.2691597691597302,702,Good
0.13811758430722895,774,Very Good
0.46885919580262786,592,Fair
0.7574330230264441,433,Very Poor
0.05143328640185712,822,Exceptional
0.3621786364662523,651,Fair
0.10184779674697234,794,Very Good
0.6955098240900667,467,Very Poor
0.15472750208426672,765,Very Good
0.10261015617183493,794,Very Good
0.19136059536465075,745,Very Good
0.43087706292985467,613,Fair
0.05344366719274605,821,Exceptional
0.07713480472681379,808,Exceptional
0.12734918647013682,780,Very Good
0.15542476992187282,765,Very Good
0.13478394425517898,776,Very Good
0.0987760927357763,796,Very Good
0.06006128682490222,817,Exceptional
0.577209318727538,533,Poor
0.41739255761398536,620,Fair
0.11035906335299184,789,Very Good
0.1369565643141003,775,Very Good
0.19286712152602054,744,Very Good
0.09439360266046555,798,Very Good
0.07023286614268202,811,Exceptional
0.6452028928290643,495,Very Poor
0.08355807397218036,804,Exceptional
0.24452755998561307,716,Good
0.07328792850289083,810,Exceptional
0.08702177527829659,802,Exceptional
0.05317034895255242,821,Exceptional
0.12220345347145338,783,Very Good
0.04813871146718893,824,Exceptional
0.06004435958631214,817,Exceptional
0.292316261648361,689,Good
0.0768219715707626,808,Exceptional
0.07087303095156898,811,Exceptional
0.3462638856906041,660,Fair
0.2008391774259268,740,Good
0.6408254392820826,498,Very Poor
0.03799920708959761,829,Exceptional
0.06033811632836346,817,Exceptional
0.09853642215894726,796,Very Good
0.13086678077733516,778,Very Good
0.1177719226744529,785,Very Good
0.1891383954379807,746,Very Good
0.04591911574238943,825,Exceptional
0.08754754442474622,802,Exceptional
0.7561308698790189,434,Very Poor
0.07162585592286813,811,Exceptional
0.2945225711258933,688,Good
0.1492081052788867,768,Very Good
0.1969596663622289,742,Very Good
0.09612182789327862,797,Very Good
0.0926656821172368,799,Very Good
0.10622200003644192,792,Very Good
0.0684373921869364,812,Exceptional
0.789015282741587,416,Very Poor
0.7982425664706576,411,Very Poor
0.16954641416347574,757,Very Good
0.6522412604390587,491,Very Poor
0.5203393418529874,564,Poor
0.19022369417629448,745,Very Good
0.27815762661814314,697,Good
0.0940653833602466,798,Very Good
0.0951430919899565,798,Very Good
0.09568017446367885,797,Very Good
0.25701139800892764,709,Good
0.044514704407015965,826,Exceptional
0.6724172432438881,480,Very Poor
0.10912750790566512,790,Very Good
0.11728314093030105,785,Very Good
0.2804629308742122,696,Good
0.7096436506646071,460,Very Poor
0.10546718745394681,792,Very Good
0.09224767185748103,799,Very Good
0.16986218053909563,757,Very Good
0.15407678841968836,765,Very Good
0.710957033400432,459,Very Poor
0.09438584282142023,798,Very Good
0.7411262063179986,442,Very Poor
0.7569866259296018,434,Very Poor
0.07944800466885411,806,Exceptional
0.07353585539820626,810,Exceptional
0.14361311434570287,771,Very Good
0.0744228416975329,809,Exceptional
0.12881030638466986,779,Very Good
0.08849892506934093,801,Exceptional
0.1861628589158112,748,Very Good
0.3857727480347203,638,Fair
0.7288629386864395,449,Very Poor
0.08402482612485924,804,Exceptional
0.09436409754308482,798,Very Good
0.6133239709306977,513,Poor
0.17345448065352442,755,Very Good
0.06473551225960442,814,Exceptional
0.05137965614092494,822,Exceptional
0.11552354634898068,786,Very Good
0.06997802522678617,812,Exceptional
0.11053271950572104,789,Very Good
0.05349625425108778,821,Exceptional
0.5030378577117641,573,Poor
0.22835804574338353,724,Good
0.11278951971373093,788,Very Good
0.06264247049009246,816,Exceptional
0.10092620157130333,794,Very Good
0.4366283243321023,610,Fair
0.10106876631645799,794,Very Good
0.18501785473996485,748,Very Good
0.2365187783565373,720,Good
0.5743164565520175,534,Poor
0.07660304872887952,808,Exceptional
0.06941806736653863,812,Exceptional
0.1285903398937702,779,Very Good
0.3584093831447425,653,Fair
0.42189541873473474,618,Fair
0.10815256502023218,791,Very Good
0.13218905045774756,777,Very Good
0.3044685827025343,683,Good
0.0816060675101444,805,Exceptional
0.15089805795936365,767,Very Good
0.6072723844955017,516,Poor
0.07975705299691387,806,Exceptional
0.07381269091357885,809,Exceptional
0.13959617829208024,773,Very Good
0.5212333903957337,563,Poor
0.24944577628317685,713,Good
0.5744033007368788,534,Poor
0.07144942895856,811,Exceptional
0.14504171225639859,770,Very Good
0.26757664708630696,703,Good
0.08260402494980405,805,Exceptional
0.22288345774258633,727,Good
0.20324211571194253,738,Good
0.07919438710795611,806,Exceptional
0.13656878203305517,775,Very Good
0.1676220472597684,758,Very Good
0.43795012012806356,609,Fair
0.08416067474524447,804,Exceptional
0.6784642610658264,477,Very Poor
0.1678049337051369,758,Very Good
0.06486013962316561,814,Exceptional
0.3447377039480998,660,Fair
0.0505109457127498,822,Exceptional
0.06733797674067665,813,Exceptional
0.2017029862449226,739,Good
0.1388387422206412,774,Very Good
0.19457602121845688,743,Very Good
0.17241053876885987,755,Very Good
0.17311184288043904,755,Very Good
0.24558359119380213,715,Good
0.19002634097786278,745,Very Good
0.34706120762169046,659,Fair
0.49454550423628163,578,Poor
0.6616047106312619,486,Very Poor
0.187320804884102,747,Very Good
0.09365344929292994,798,Very Good
0.3512332726481767,657,Fair
0.7174711915697015,455,Very Poor
0.32123561723633226,673,Good
0.6111357331606434,514,Poor
0.26974079122287226,702,Good
0.0711158668046052,811,Exceptional
0.6361562134818325,500,Very Poor
0.12349845015671296,782,Very Good
0.10280092912109799,793,Very Good
0.7997516476057616,410,Very Poor
0.219346807463448,729,Good
0.19870343050414097,741,Very Good
0.11409740703108348,787,Very Good
0.1985845016209577,741,Very Good
0.06891779180064421,812,Exceptional
0.29563649665679403,687,Good
0.21569927686847026,731,Good
0.09656133012531785,797,Very Good
0.07735439560816937,807,Exceptional
0.08889239702919885,801,Exceptional
0.15391985324462026,765,Very Good
0.08769559793887002,802,Exceptional
0.055373715335966855,820,Exceptional
0.06712518960905867,813,Exceptional
0.1753899542154204,754,Very Good
0.06103157307953901,816,Exceptional
0.15778283897852707,763,Very Good
0.06813516808061101,813,Exceptional
0.0879345721939819,802,Exceptional
0.8326623286598677,392,Very Poor
0.13704006782717293,775,Very Good
0.06754270415656222,813,Exceptional
0.09713596747919707,797,Very Good
0.07239084215374818,810,Exceptional
0.13397087870039595,776,Very Good
0.4022704412233213,629,Fair
0.15508128108951222,765,Very Good
0.13051434945703785,778,Very Good
0.07955056511335062,806,Exceptional
0.15255168697101665,766,Very Good
0.08691849582584857,802,Exceptional
0.14023803535828658,773,Very Good
0.23955096873463497,718,Good
0.1785631540528708,752,Very Good
0.7736530686229056,424,Very Poor
0.24112300799398154,717,Good
0.10302692429867642,793,Very Good
0.050498924961417356,822,Exceptional
0.15237300769770465,766,Very Good
0.23281439159895764,722,Good
0.22283322217081972,727,Good
0.19385220616683482,743,Very Good
0.16107419438544598,761,Very Good
0.5065226839320577,571,Poor
0.21938267132357833,729,Good
0.7417855674466122,442,Very Poor
0.13064918734617725,778,Very Good
0.12153940597842418,783,Very Good
0.251239582280734,712,Good
0.36433871430083004,650,Fair
0.6817959359120928,475,Very Poor
0.15273323955656384,766,Very Good
0.6382996918565993,499,Very Poor
0.733847495045262,446,Very Poor
0.06743616603312087,813,Exceptional
0.08232067420834652,805,Exceptional
0.6254461707538896,506,Poor
0.21950628600479513,729,Good
0.4281882180392559,614,Fair
0.14024240692497028,773,Very Good
0.16582151756227453,759,Very Good
0.19678481481656854,742,Very Good
0.10869873265189979,790,Very Good
0.1708152961747604,756,Very Good
0.7678850813391279,428,Very Poor
0.773483033394801,425,Very Poor
0.11387299247198222,787,Very Good
0.46131178546368135,596,Fair
0.3597402011767229,652,Fair
0.16750474923317393,758,Very Good
0.7332230440206431,447,Very Poor
0.0827916321279081,804,Exceptional
0.10844316338444134,790,Very Good
0.1428257944346625,771,Very Good
0.10285402072439875,793,Very Good
0.0785307978507177,807,Exceptional
0.14338452434206364,771,Very Good
0.239619892890025,718,Good
0.09752395582679763,796,Very Good
0.5310067224075649,558,Poor
0.0513060458566751,822,Exceptional
0.10320907214976582,793,Very Good
0.3721493465960801,645,Fair
0.4020076724645521,629,Fair
0.2007692500556547,740,Good
0.06947274176816277,812,Exceptional
0.06451903174371561,815,Exceptional
0.10778228435581164,791,Very Good
0.21147157891199142,734,Good
0.05805910001399707,818,Exceptional
0.6529706867507729,491,Very Poor
0.10297439907059865,793,Very Good
0.2665659722762137,703,Good
0.1741156328564701,754,Very Good
0.12870697886109336,779,Very Good
0.09313361812495596,799,Very Good
0.10925181800775223,790,Very Good
0.086809355318486,802,Exceptional
0.141927490272775,772,Very Good
0.1218272581671937,783,Very Good
0.032051807811791844,832,Exceptional
0.06176210290766712,816,Exceptional
0.14231352637893258,772,Very Good
0.30097386897031214,684,Good
0.24145782187545023,717,Good
0.15111009240844933,767,Very Good
0.2668556792015203,703,Good
0.056151476673658086,819,Exceptional
0.08029989153075631,806,Exceptional
0.18118634778160037,750,Very Good
0.0831820372328843,804,Exceptional
0.07246718813290529,810,Exceptional
0.1701677928908265,756,Very Good
0.13072851186108353,778,Very Good
0.2514086979392931,712,Good
0.7190493267896426,455,Very Poor
0.0924277759184141,799,Very Good
0.15222622193465438,766,Very Good
0.07499365603970208,809,Exceptional
0.6878798423931016,472,Very Poor
0.06025997808011259,817,Exceptional
0.11889993910684389,785,Very Good
0.07326371196813974,810,Exceptional
0.2177868167186294,730,Good
0.05136493757454328,822,Exceptional
0.07461913782715111,809,Exceptional
0.12252985414662125,783,Very Good
0.7764978953290531,423,Very Poor
0.07202194618446839,810,Exceptional
0.17977333932269968,751,Very Good
0.12915078459020943,779,Very Good
0.765728699217339,429,Very Poor
0.15176339644635523,767,Very Good
0.10260602941450757,794,Very Good
0.812978722387216,403,Very Poor
0.13824559574871773,774,Very Good
0.1608619377442948,762,Very Good
0.12248072301528136,783,Very Good
0.10273115085778413,793,Very Good
0.1804131923128659,751,Very Good
0.3152460228408786,677,Good
0.7426453461206325,442,Very Poor
0.7660595969949233,429,Very Poor
0.09817941272265215,796,Very Good
0.12447634683911545,782,Very Good
0.3721493465960801,645,Fair
0.21578651007373378,731,Good
0.20194489679360383,739,Good
0.15780200735798494,763,Very Good
0.07002717207520896,811,Exceptional
0.16062839334226706,762,Very Good
0.8043036312863275,408,Very Poor
0.10848541348499399,790,Very Good
0.14950851821075303,768,Very Good
0.3044685827025343,683,Good
0.06772692890885217,813,Exceptional
0.06651388241159281,813,Exceptional
0.12895379189095957,779,Very Good
0.15038624350666788,767,Very Good
0.6267623616767035,505,Poor
0.23912397274818145,718,Good
0.333182069983606,667,Fair
0.08726054183465384,802,Exceptional
0.08889610316644389,801,Exceptional
0.17454273486576002,754,Very Good
0.6797938768045374,476,Very Poor
0.24975364575879602,713,Good
0.35398408785006724,655,Fair
0.13842882367089945,774,Very Good
0.10910802882534128,790,Very Good
0.1565786231485496,764,Very Good
0.6860056193830131,473,Very Poor
0.1104778650776769,789,Very Good
0.11698857697275626,786,Very Good
0.5973440378748185,521,Poor
0.24041289665319954,718,Good
0.4675910881072213,593,Fair
0.12989634210596288,779,Very Good
0.15352131023024437,766,Very Good
0.6607192517954708,487,Very Poor
0.17942657265614195,751,Very Good
0.4283557104730485,614,Fair
0.3461224280014012,660,Fair
0.10179674663160695,794,Very Good
0.4840580669306324,584,Fair
0.11121461951260997,789,Very Good
0.09617896395343908,797,Very Good
0.09072428177828597,800,Very Good
0.2105269345024575,734,Good
0.5100020226772374,569,Poor
0.15738908741255153,763,Very Good
0.07647973444163614,808,Exceptional
0.08763532692750627,802,Exceptional
0.09378367788083167,798,Very Good
0.09919611335708982,795,Very Good
0.23791567629048319,719,Good
0.06364422415409197,815,Exceptional
0.2166034317077599,731,Good
0.21521473363570062,732,Good
0.1655223031230163,759,Very Good
0.1495817416041458,768,Very Good
0.07219675673757314,810,Exceptional
0.25712349662615824,709,Good
0.19556540666416133,742,Very Good
0.19864807868652454,741,Very Good
0.19203364962649394,744,Very Good
0.03001522335570185,833,Exceptional
0.0847526266168462,803,Exceptional
0.1613561957974964,761,Very Good
0.11021325214636646,789,Very Good
0.2851684918718523,693,Good
0.4591782599551416,597,Fair
0.7595370660982655,432,Very Poor
0.7244061311785052,452,Very Poor
0.13442275242358506,776,Very Good
0.08736166197769753,802,Exceptional
0.1421248054634091,772,Very Good
0.15240316972567988,766,Very Good
0.12812985379586217,780,Very Good
0.08733782092915457,802,Exceptional
0.3091534365707123,680,Good
0.22108703824119344,728,Good
0.06324736158230666,815,Exceptional
0.10368776910554332,793,Very Good
0.05726297722526935,819,Exceptional
0.11801429618205171,785,Very Good
0.16084927035029314,762,Very Good
0.15067096708991387,767,Very Good
0.08766350038471145,802,Exceptional
0.21298938122773245,733,Good
0.2730518847769967,700,Good
0.12478735729611282,781,Very Good
0.17074711908807605,756,Very Good
0.07818234214185787,807,Exceptional
0.13107909773695928,778,Very Good
0.15663148879535882,764,Very Good
0.6629289240207609,485,Very Poor
0.08727399827242373,802,Exceptional
0.12731647653947348,780,Very Good
0.17767897770452318,752,Very Good
0.3365567224903865,665,Fair
0.3098672951721381,680,Good
0.11193256826050636,788,Very Good
0.26416175196456165,705,Good
0.7399618077461166,443,Very Poor
0.7117577815616823,459,Very Poor
0.22599590849347043,726,Good
0.23398449717822545,721,Good
0.20699864938050905,736,Good
0.07352477337370346,810,Exceptional
0.39722452453100704,632,Fair
0.15119326416989942,767,Very Good
0.07443703486407428,809,Exceptional
0.08176805452774308,805,Exceptional
0.13340118970346088,777,Very Good
0.07621420630537722,808,Exceptional
0.11756707682588681,785,Very Good
0.06778552287475753,813,Exceptional
0.476842241523606,588,Fair
0.2730537105784358,700,Good
0.3363732584985877,665,Fair
0.18745849388991476,747,Very Good
0.3444721318593452,661,Fair
0.40804221302321786,626,Fair
0.13423426988910453,776,Very Good
0.7230722288643554,452,Very Poor
0.07982877236266848,806,Exceptional
0.8069344862771826,406,Very Poor
0.05861478393538828,818,Exceptional
0.44685435076614355,604,Fair
0.08120980235436992,805,Exceptional
0.1222338154229528,783,Very Good
0.22350235493546505,727,Good
0.42561314293021474,616,Fair
0.2994280706897666,685,Good
0.09693607214688363,797,Very Good
0.05502053189637747,820,Exceptional
0.05582934318497308,819,Exceptional
0.07574329420325972,808,Exceptional
0.10205689091330795,794,Very Good
0.4517629839214899,602,Fair
0.3144912576256244,677,Good
0.11528949237779931,787,Very Good
0.14230188661860427,772,Very Good
0.0716790698514087,811,Exceptional
0.12557152112265624,781,Very Good
0.19260833567596725,744,Very Good
0.09908213806994424,796,Very Good
0.7784885844458833,422,Very Poor
0.09933751442837961,795,Very Good
0.17153316551398398,756,Very Good
0.08237534728016187,805,Exceptional
0.20382529712512612,738,Good
0.1311440687538934,778,Very Good
0.058243317546977286,818,Exceptional
0.10137523487481713,794,Very Good
0.09210501078813002,799,Very Good
0.17687590785443336,753,Very Good
0.19205730740611274,744,Very Good
0.06346903686280726,815,Exceptional
0.14108204159459722,772,Very Good
0.0740596424247046,809,Exceptional
0.2098013282496958,735,Good
0.12933508507722327,779,Very Good
0.49291932215052914,579,Poor
0.08787682143932753,802,Exceptional
0.23427710756673673,721,Good
0.7205634402083567,454,Very Poor
0.08764230219148193,802,Exceptional
0.05138333132692682,822,Exceptional
0.16779178785370585,758,Very Good
0.09564573815763934,797,Very Good
0.1428633244066483,771,Very Good
0.09428032367272939,798,Very Good
0.11106702998105232,789,Very Good
0.05402686989773767,820,Exceptional
0.05769173921132336,818,Exceptional
0.058676325711511663,818,Exceptional
0.7251207984876136,451,Very Poor
0.06860084441940935,812,Exceptional
0.12686701705482376,780,Very Good
0.08166881435095377,805,Exceptional
0.10283485811546328,793,Very Good
0.10892735574474663,790,Very Good
0.059310485126962055,817,Exceptional
0.2487965172016186,713,Good
0.12778021985500393,780,Very Good
0.7293697531403259,449,Very Poor
0.07088064448882121,811,Exceptional
0.1464029484904075,769,Very Good
0.33943102382327806,663,Fair
0.14171255892602927,772,Very Good
0.18827550101528312,746,Very Good
0.22050991059758757,729,Good
0.710020584946955,459,Very Poor
0.7400708047327853,443,Very Poor
0.06436506199268202,815,Exceptional
0.15203129718764138,766,Very Good
0.1777691511283699,752,Very Good
0.08580463643708187,803,Exceptional
0.2017022674231569,739,Good
0.09910318077760291,795,Very Good
0.19452553608437498,743,Very Good
0.06668705449797824,813,Exceptional
0.25096647242404563,712,Good
0.6475866974768982,494,Very Poor
0.08904251554561865,801,Exceptional
0.21910276291856323,729,Good
0.15488868975157197,765,Very Good
0.1414831786561688,772,Very Good
0.16988394601396825,757,Very Good
0.1359016645448415,775,Very Good
0.07710723116117545,808,Exceptional
0.10020789481837165,795,Very Good
0.10476026845199475,792,Very Good
0.17536113536396894,754,Very Good
0.2478328471705546,714,Good
0.11186060432918793,788,Very Good
0.05685266255809775,819,Exceptional
0.06945507381754684,812,Exceptional
0.08916067934892613,801,Exceptional
0.052146681698275826,821,Exceptional
0.22075842139006688,729,Good
0.11742691545224772,785,Very Good
0.7901220556541869,415,Very Poor
0.15026308288457416,767,Very Good
0.141590874925559,772,Very Good
0.25922467665520904,707,Good
0.19392204000324115,743,Very Good
0.40804221302321786,626,Fair
0.17438630866110472,754,Very Good
0.6570079269145456,489,Very Poor
0.370850352115412,646,Fair
0.7039209606377917,463,Very Poor
0.08278644672984219,804,Exceptional
0.16040318462051112,762,Very Good
0.05238208684165913,821,Exceptional
0.14230077128794472,772,Very Good
0.13473856223237465,776,Very Good
0.6878503899234678,472,Very Poor
0.1258285939423117,781,Very Good
0.17533764490743134,754,Very Good
0.2605786021547334,707,Good
0.1078141080651685,791,Very Good
0.06788389184554955,813,Exceptional
0.059813398465941706,817,Exceptional
0.1333725645231418,777,Very Good
0.20245248262112167,739,Good
0.16292656490188176,760,Very Good
0.12853432237220747,779,Very Good
0.7548047576745892,435,Very Poor
0.11097286788344798,789,Very Good
0.3050730003507944,682,Good
0.40804221302321786,626,Fair
0.1368338117922124,775,Very Good
0.7075195130814657,461,Very Poor
0.08732051853102481,802,Exceptional
0.16533345222944457,759,Very Good
0.1679014058509383,758,Very Good
0.12602678471753834,781,Very Good
0.18310035637003716,749,Very Good
0.1550388139319453,765,Very Good
0.13755519599099925,774,Very Good
0.13206056424049753,777,Very Good
0.7474846945499937,439,Very Poor
0.11559532598268855,786,Very Good
0.21972228894670429,729,Good
0.06626684423647025,814,Exceptional
0.36428370141371125,650,Fair
0.17303829841802862,755,Very Good
0.48620472962061245,583,Fair
0.38679760530359614,637,Fair
0.6650863758359472,484,Very Poor
0.1005680806934194,795,Very Good
0.282367696776425,695,Good
0.2462747841844187,715,Good
0.17611205343462832,753,Very Good
0.0916394298377112,800,Very Good
0.3651924815760645,649,Fair
0.21306441231436699,733,Good
0.07838340542473426,807,Exceptional
0.27118034923613593,701,Good
0.08611763678623317,803,Exceptional
0.3159136739771871,676,Good
0.10478570648790637,792,Very Good
0.25349276691884554,711,Good
0.26757664708630696,703,Good
0.12733450654434494,780,Very Good
0.12301168258452934,782,Very Good
0.09290680281570568,799,Very Good
0.06986856716337535,812,Exceptional
0.11080551217781039,789,Very Good
0.7316862600942299,448,Very Poor
0.15866694896461075,763,Very Good
0.19789329144008944,741,Very Good
0.4773086122182357,587,Fair
0.1419478438075187,772,Very Good
0.10526743587443298,792,Very Good
0.21201262617600744,733,Good
0.5366230457468233,555,Poor
0.157267031195056,764,Very Good
0.10968217909981473,790,Very Good
0.11702092031073931,786,Very Good
0.6404523628549771,498,Very Poor
0.06269411325394302,816,Exceptional
0.14177586980333945,772,Very Good
0.07791968662689452,807,Exceptional
0.3956777478376325,632,Fair
0.32443840313973143,672,Good
0.2903096707998985,690,Good
0.10716278421750729,791,Very Good
0.40804221302321786,626,Fair
0.06350021565439706,815,Exceptional
0.10909332215708964,790,Very Good
0.33777387456530433,664,Fair
0.05723209122205174,819,Exceptional
0.05290968090141623,821,Exceptional
0.10907098986318874,790,Very Good
0.15668497312166246,764,Very Good
0.13953465630580092,773,Very Good
0.10340006515568956,793,Very Good
0.09074153177531238,800,Very Good
0.05556909675572965,819,Exceptional
0.054978055834239155,820,Exceptional
0.6040842095000963,518,Poor
0.05885511982782093,818,Exceptional
0.08371791497887698,804,Exceptional
0.15178043691922424,767,Very Good
0.18662329193474803,747,Very Good
0.2569071975414662,709,Good
0.662813169093956,485,Very Poor
0.2061640178556083,737,Good
0.15523478955812758,765,Very Good
0.10446275402024773,793,Very Good
0.09751762821520221,796,Very Good
0.1484035999644867,768,Very Good
0.644475050095724,496,Very Poor
0.24426964813651666,716,Good
0.10571467144390054,792,Very Good
0.05863151959343834,818,Exceptional
0.6640958264266008,485,Very Poor
0.45702235083712706,599,Fair
0.11357217104392216,788,Very Good
0.11638442618336298,786,Very Good
0.09903633831006384,796,Very Good
0.19186787266921362,744,Very Good
0.5659602041767148,539,Poor
0.19649440074932023,742,Very Good
0.1383521154342259,774,Very Good
0.04588914023076548,825,Exceptional
0.05804112153745758,818,Exceptional
0.07102937282040989,811,Exceptional
0.1260107090921831,781,Very Good
0.08815321976513882,802,Exceptional
0.18470838352502875,748,Very Good
0.7255047760627402,451,Very Poor
0.16819150125536125,757,Very Good
0.2225308807647524,728,Good
0.21827144899069376,730,Good
0.7344538526014567,446,Very Poor
0.8206012220385366,399,Very Poor
0.29845314035811926,686,Good
0.30777147721579773,681,Good
0.08269520104934154,805,Exceptional
0.19720810555920745,742,Very Good
0.07278793476231622,810,Exceptional
0.0742857223067149,809,Exceptional
0.13400733231346146,776,Very Good
0.10370590039568393,793,Very Good
0.060830733429235354,817,Exceptional
0.07989201967888786,806,Exceptional
0.16428588650575054,760,Very Good
0.39413744293537245,633,Fair
0.1582879777797758,763,Very Good
0.0877795710222813,802,Exceptional
0.158129953377517,763,Very Good
0.054744090463190336,820,Exceptional
0.2491898287728293,713,Good
0.11350103813062122,788,Very Good
0.06441507529749617,815,Exceptional
0.08754766640865942,802,Exceptional
0.18657073658195233,747,Very Good
0.05379653408140049,820,Exceptional
0.39515088262719145,633,Fair
0.3731698420618031,645,Fair
0.14060243823761467,773,Very Good
0.7602644463168483,432,Very Poor
0.7919354320293183,414,Very Poor
0.08003997909868298,806,Exceptional
0.14588691837684162,770,Very Good
0.5075147243847937,571,Poor
0.8216212974254468,398,Very Poor
0.169528540893236,757,Very Good
0.21651108398799437,731,Good
0.22187842544877429,728,Good
0.07366058084686336,809,Exceptional
0.06776563170254608,813,Exceptional
0.4426055703084251,607,Fair
0.2582248632211702,708,Good
0.07708184588737024,808,Exceptional
0.12849816276694548,779,Very Good
0.20338855914481954,738,Good
0.2903281344857013,690,Good
0.12431258283145227,782,Very Good
0.7748082112229892,424,Very Poor
0.08260188688791854,805,Exceptional
0.15270673251242667,766,Very Good
0.08144421160674027,805,Exceptional
0.15872807854811638,763,Very Good
0.15925774318361272,762,Very Good
0.2772297058832133,698,Good
0.5035876432902898,573,Poor
0.14830858969664504,768,Very Good
0.13542813371805237,776,Very Good
0.053579502275911545,821,Exceptional
0.17131899678123197,756,Very Good
0.756625209272166,434,Very Poor
0.20312839301269547,738,Good
0.17688509695454577,753,Very Good
0.07352062449716149,810,Exceptional
0.30242405559351404,684,Good
0.09797362791569031,796,Very Good
0.24100738712217878,717,Good
0.10271470541948151,794,Very Good
